id,booking_status_pred,Cancellation_prob
43364,0,0.21125063
43365,1,0.62092465
43366,1,0.7720646
43367,1,0.89065665
43368,1,0.95515144
43369,0,0.056144148
43370,1,0.7731133
43371,0,0.45148602
43372,0,0.3220775
43373,1,0.7863558
43374,0,0.056012288
43375,0,0.059572525
43376,0,0.16936314
43377,1,0.52996725
43378,1,0.83370185
43379,0,0.017636573
43380,1,0.8146581
43381,0,0.14504914
43382,0,0.18463376
43383,0,0.27435878
43384,1,0.8212511
43385,0,5.857673e-06
43386,1,0.6294949
43387,0,0.050700292
43388,1,0.9044043
43389,1,0.9239439
43390,0,0.24467303
43391,0,0.39773235
43392,0,0.07034466
43393,0,0.16782057
43394,0,0.47918236
43395,1,0.748778
43396,0,0.121980965
43397,0,0.42687818
43398,0,0.40377486
43399,1,0.78675824
43400,0,0.112491176
43401,1,0.94251984
43402,0,0.037304148
43403,1,0.57977796
43404,0,0.20417991
43405,0,0.05996972
43406,0,0.33493814
43407,0,0.30730027
43408,1,0.74752074
43409,0,0.18179643
43410,1,0.5188644
43411,1,0.81021225
43412,0,0.24480174
43413,1,0.67258126
43414,0,0.1668447
43415,0,0.29152608
43416,1,0.85846114
43417,0,0.068688266
43418,1,0.82147217
43419,1,0.70939976
43420,0,0.102460444
43421,1,0.8988782
43422,1,0.9619784
43423,0,0.36410195
43424,0,0.1147713
43425,0,0.23836507
43426,1,0.81243515
43427,1,0.6819811
43428,1,0.7815306
43429,1,0.77086496
43430,0,0.07727803
43431,1,0.6651847
43432,0,0.0005210214
43433,0,0.21737002
43434,1,0.63501686
43435,0,0.0004753543
43436,1,0.8936648
43437,0,0.040587354
43438,0,0.10876234
43439,1,0.72570693
43440,0,0.0028084954
43441,1,0.9263897
43442,0,0.041888
43443,1,0.79813653
43444,1,0.54955876
43445,0,0.28785744
43446,1,0.8820847
43447,1,0.88482654
43448,0,0.3873918
43449,0,0.13238679
43450,1,0.76090693
43451,0,0.15104157
43452,0,0.069256686
43453,1,0.79467994
43454,0,0.25169122
43455,1,0.85069597
43456,0,0.062179513
43457,0,0.41456556
43458,1,0.85804623
43459,0,0.09849669
43460,0,0.42885813
43461,0,0.12750864
43462,1,0.71268153
43463,1,0.5914991
43464,0,0.17529368
43465,0,0.057023764
43466,0,0.049284603
43467,0,0.08432806
43468,0,0.12645565
43469,0,0.05624556
43470,0,0.06978443
43471,1,0.6448166
43472,0,0.44153154
43473,1,0.6274267
43474,1,0.53524375
43475,0,0.013352108
43476,1,0.54035777
43477,0,0.0011225755
43478,0,0.4159199
43479,1,0.8562036
43480,1,0.81404054
43481,0,0.13912849
43482,1,0.91429204
43483,1,0.5939911
43484,0,0.13596189
43485,0,0.07133175
43486,0,0.0015569697
43487,1,0.62602144
43488,0,0.26945856
43489,1,0.91275054
43490,0,0.14301278
43491,0,0.071751475
43492,0,0.08658227
43493,0,0.40578556
43494,0,0.025484433
43495,0,0.10964759
43496,1,0.74834156
43497,1,0.76413924
43498,1,0.7558345
43499,1,0.6167854
43500,1,0.7086389
43501,1,0.84222436
43502,1,0.63294953
43503,0,0.13382077
43504,0,0.074586935
43505,0,0.12268317
43506,1,0.6543512
43507,0,0.044467844
43508,1,0.9591542
43509,1,0.8686827
43510,0,0.11719855
43511,0,0.44262403
43512,0,0.2780254
43513,0,0.005323932
43514,0,0.46636617
43515,1,0.8165695
43516,1,0.7618389
43517,1,0.90148485
43518,1,0.8467397
43519,0,0.46548
43520,0,0.36543506
43521,0,0.3714576
43522,0,2.3071735e-19
43523,0,0.09032557
43524,1,0.848467
43525,1,0.64067477
43526,0,0.25618958
43527,1,0.80113643
43528,0,0.38883477
43529,0,0.21468362
43530,0,0.09954152
43531,1,0.7772
43532,0,0.064908355
43533,1,0.5182625
43534,1,0.5523175
43535,1,0.5531768
43536,0,0.10775935
43537,1,0.84667116
43538,1,0.66170233
43539,0,0.44715947
43540,1,0.7516936
43541,0,0.18977354
43542,0,0.04304455
43543,0,0.099930346
43544,0,0.0025689013
43545,1,0.5012644
43546,0,0.27286354
43547,1,0.90903133
43548,0,0.1525695
43549,0,0.33142474
43550,0,0.09641997
43551,0,0.11005874
43552,1,0.80854374
43553,0,0.38086697
43554,0,0.3082198
43555,1,0.7742709
43556,1,0.928715
43557,0,0.11798153
43558,0,0.34620163
43559,0,0.15005666
43560,0,0.028220346
43561,1,0.6409384
43562,0,0.3889341
43563,0,0.43455535
43564,0,0.005028667
43565,0,0.012393241
43566,1,0.8362141
43567,0,0.1341266
43568,1,0.8555157
43569,0,0.45051786
43570,0,0.06693006
43571,0,0.32000384
43572,0,0.00018446277
43573,0,0.07214203
43574,0,0.12605813
43575,1,0.7353314
43576,1,0.59755677
43577,0,0.10781369
43578,1,0.66972345
43579,0,0.0066618845
43580,0,0.054618724
43581,1,0.8179293
43582,1,0.8405403
43583,1,0.5149248
43584,1,0.9360978
43585,1,0.764404
43586,1,0.54934675
43587,0,0.41577142
43588,0,0.110140376
43589,1,0.7605226
43590,0,0.41325593
43591,0,0.103718214
43592,0,0.17430691
43593,0,0.339364
43594,0,0.20431651
43595,1,0.8265355
43596,0,0.49884796
43597,0,0.14615656
43598,0,0.32624766
43599,1,0.80276394
43600,1,0.7247159
43601,0,0.12249579
43602,0,0.22287956
43603,1,0.73488647
43604,1,0.6795606
43605,0,0.1733759
43606,0,0.32164904
43607,0,0.102272965
43608,1,0.7399817
43609,0,0.28251788
43610,1,0.8341608
43611,1,0.753365
43612,1,0.8976187
43613,1,0.7743046
43614,1,0.77985966
43615,1,0.78439754
43616,0,0.069342844
43617,0,0.007335698
43618,0,0.30254078
43619,0,0.49614796
43620,0,0.18141912
43621,0,0.44424793
43622,1,0.74710864
43623,1,0.90602356
43624,0,0.14556475
43625,0,0.0007472603
43626,1,0.9360172
43627,1,0.9385438
43628,0,0.026521366
43629,0,0.3005677
43630,0,0.12706552
43631,1,0.727805
43632,0,0.28479806
43633,1,0.7738011
43634,1,0.90777534
43635,0,0.2522095
43636,1,0.83806837
43637,0,0.0052606426
43638,0,0.10103045
43639,0,0.2123352
43640,1,0.6251063
43641,0,0.008876912
43642,0,0.14699154
43643,0,0.005366433
43644,1,0.78140116
43645,0,0.06575665
43646,0,0.22987346
43647,0,0.039659593
43648,0,0.13205303
43649,1,0.7616818
43650,0,0.011076724
43651,0,0.39840716
43652,1,0.95501626
43653,1,0.6355021
43654,0,0.4728009
43655,0,0.31134635
43656,0,0.0071883784
43657,0,4.0158866e-05
43658,0,0.29539153
43659,0,0.1976135
43660,0,0.006514437
43661,1,0.76132417
43662,1,0.7547006
43663,0,0.42342648
43664,1,0.84405845
43665,0,0.47125286
43666,0,0.001688465
43667,1,0.77141184
43668,0,0.098693185
43669,0,0.13431281
43670,0,0.23444872
43671,0,0.17828068
43672,1,0.8094969
43673,0,0.27240977
43674,0,0.05194498
43675,0,0.26972714
43676,0,0.0029309054
43677,0,0.16349705
43678,0,0.15382111
43679,0,0.17800371
43680,1,0.83743477
43681,0,0.13986744
43682,0,0.036969572
43683,1,0.59631073
43684,0,0.061630297
43685,0,0.32767215
43686,0,0.10298583
43687,0,0.036376096
43688,0,0.15420689
43689,0,0.1988449
43690,0,0.22383678
43691,0,0.23234585
43692,0,0.0061297202
43693,1,0.77659065
43694,0,0.11831806
43695,0,0.003514184
43696,1,0.81919694
43697,1,0.9029427
43698,0,9.093957e-05
43699,0,0.27706623
43700,0,0.32890496
43701,0,0.48007202
43702,0,0.08399364
43703,0,0.28242302
43704,0,0.088863134
43705,0,0.06474301
43706,0,0.302765
43707,0,2.0165076e-06
43708,1,0.6536551
43709,0,0.3737024
43710,0,0.25840414
43711,0,0.4982562
43712,0,0.049454205
43713,0,0.20802781
43714,0,0.31442323
43715,0,0.22297129
43716,0,0.2983028
43717,1,0.7071778
43718,0,0.091565505
43719,0,0.24313065
43720,0,0.48957604
43721,1,0.89111906
43722,1,0.72074014
43723,0,0.031017229
43724,0,0.31101662
43725,0,0.21617906
43726,1,0.6430299
43727,1,0.64464736
43728,0,0.12645528
43729,0,0.091415964
43730,0,0.05069786
43731,0,0.104433484
43732,1,0.7420229
43733,0,0.2573651
43734,0,0.18240745
43735,0,0.14966047
43736,0,0.061915055
43737,0,0.41437155
43738,0,0.20833889
43739,0,0.17199613
43740,0,0.04659678
43741,1,0.82171804
43742,0,0.13178104
43743,1,0.83308387
43744,0,0.43420625
43745,0,0.3365289
43746,0,0.1472134
43747,0,0.0806233
43748,1,0.76737124
43749,0,0.11626418
43750,1,0.58469266
43751,0,0.015694888
43752,1,0.7078607
43753,0,0.33056313
43754,0,0.36864048
43755,0,0.12626578
43756,0,0.4453416
43757,0,0.12810138
43758,0,0.27449095
43759,0,0.300612
43760,1,0.5844003
43761,0,0.036801837
43762,0,0.11606184
43763,0,0.0009012789
43764,0,0.0879619
43765,1,0.8106282
43766,0,0.12714867
43767,1,0.542969
43768,1,0.7957451
43769,1,0.74858433
43770,0,0.0013381921
43771,1,0.81627595
43772,0,0.07327067
43773,0,0.45789078
43774,0,0.001513759
43775,0,0.39231825
43776,1,0.83924395
43777,0,0.0009651033
43778,0,0.11750344
43779,1,0.53434324
43780,0,0.14853062
43781,1,0.94146967
43782,0,0.19094993
43783,0,0.43393347
43784,1,0.731643
43785,0,0.052217864
43786,1,0.82229394
43787,0,0.28549084
43788,1,0.8381546
43789,0,0.061365016
43790,0,0.23632267
43791,0,0.21124077
43792,0,0.13335551
43793,1,0.6556613
43794,1,0.80067384
43795,0,0.38066292
43796,0,0.30292603
43797,0,0.25419447
43798,0,0.050816547
43799,1,0.9151867
43800,1,0.7081911
43801,1,0.7989813
43802,0,0.11025001
43803,1,0.80013293
43804,0,0.041043736
43805,1,0.869407
43806,1,0.8108247
43807,1,0.53563255
43808,1,0.8125386
43809,0,0.25824496
43810,1,0.8493296
43811,1,0.52324945
43812,0,0.13300487
43813,0,0.06364355
43814,1,0.8225911
43815,1,0.50791764
43816,1,0.77659583
43817,1,0.69682103
43818,1,0.7988593
43819,0,0.12933263
43820,1,0.7933762
43821,1,0.6225606
43822,0,0.4659525
43823,0,0.20059663
43824,1,0.50165236
43825,0,0.04270707
43826,0,0.06934824
43827,0,0.10072091
43828,0,0.2643547
43829,1,0.81722546
43830,1,0.7856539
43831,0,0.19466889
43832,0,0.1709822
43833,0,0.021492446
43834,0,0.16484751
43835,0,0.2118655
43836,1,0.73574626
43837,1,0.7951658
43838,1,0.7659941
43839,0,0.09798983
43840,0,0.11296389
43841,0,0.028702507
43842,0,0.45907483
43843,0,0.16142601
43844,0,0.274979
43845,1,0.82206035
43846,1,0.7086389
43847,0,0.22724959
43848,1,0.8965215
43849,1,0.75581276
43850,0,0.051551566
43851,0,0.4279135
43852,0,0.17199066
43853,0,0.33675247
43854,1,0.9277949
43855,1,0.928386
43856,1,0.88949627
43857,0,0.34388223
43858,0,0.24764758
43859,0,0.1146031
43860,0,0.18192592
43861,0,0.019039478
43862,1,0.8892488
43863,1,0.84168047
43864,0,0.25948146
43865,0,0.25883558
43866,1,0.5396414
43867,0,3.401499e-05
43868,0,0.09675945
43869,0,4.312914e-28
43870,1,0.83599186
43871,0,0.45577446
43872,0,0.08551286
43873,1,0.7927411
43874,1,0.9447908
43875,0,0.41433337
43876,0,0.0071888487
43877,1,0.73610514
43878,1,0.9231108
43879,0,0.15071186
43880,1,0.8229414
43881,0,0.04492837
43882,0,0.013704809
43883,0,0.137681
43884,0,0.4629499
43885,1,0.5382125
43886,0,0.16095047
43887,1,0.9270577
43888,1,0.72221327
43889,0,0.036964536
43890,1,0.7191422
43891,0,0.23953241
43892,1,0.54815304
43893,0,0.05768429
43894,0,0.1398956
43895,1,0.83197176
43896,1,0.81474364
43897,0,0.027723677
43898,1,0.7553441
43899,0,0.009698496
43900,0,0.08663683
43901,0,0.23493093
43902,1,0.5351945
43903,1,0.73206276
43904,0,0.021737598
43905,1,0.7615164
43906,1,0.9659151
43907,0,0.3106964
43908,0,0.4208955
43909,0,0.00781743
43910,1,0.7961828
43911,1,0.6038109
43912,1,0.9451181
43913,0,0.14008059
43914,0,0.2924915
43915,0,0.2255744
43916,0,0.2547424
43917,1,0.79641724
43918,0,0.1534476
43919,1,0.7426243
43920,1,0.7674624
43921,0,0.48110268
43922,1,0.7752476
43923,0,0.15975347
43924,0,0.4745504
43925,0,0.21808024
43926,0,0.4232508
43927,0,0.08962763
43928,1,0.8944644
43929,1,0.6104588
43930,0,0.26465565
43931,1,0.94256544
43932,0,0.095693305
43933,0,0.1506643
43934,0,0.004924962
43935,1,0.7653012
43936,1,0.7896391
43937,0,0.05444553
43938,1,0.5294956
43939,0,0.24624749
43940,1,0.730928
43941,1,0.90019083
43942,0,0.15275025
43943,0,0.12722582
43944,0,2.8232598e-06
43945,1,0.78645176
43946,0,0.030061034
43947,0,0.29533765
43948,1,0.8526397
43949,0,0.32298374
43950,1,0.8693285
43951,0,0.3565515
43952,1,0.5318906
43953,0,0.06979031
43954,0,0.060919005
43955,0,0.09886197
43956,1,0.9144681
43957,0,2.4987646e-06
43958,0,0.04897859
43959,0,0.15170957
43960,0,0.016820932
43961,0,0.27868855
43962,0,0.23373775
43963,0,0.051421408
43964,0,0.07354875
43965,1,0.9438629
43966,1,0.5942674
43967,1,0.83002925
43968,0,0.25733665
43969,0,0.19163337
43970,0,0.12702647
43971,0,0.29968032
43972,1,0.83001894
43973,0,0.14307077
43974,0,0.027577264
43975,1,0.92991084
43976,0,0.39935204
43977,1,0.60135376
43978,0,0.48764712
43979,1,0.818094
43980,1,0.83938205
43981,0,0.4369133
43982,0,0.19093637
43983,1,0.7637592
43984,1,0.9298381
43985,1,0.826863
43986,0,0.19883831
43987,0,0.3967978
43988,0,0.21805198
43989,0,0.005797558
43990,1,0.6785009
43991,0,0.14270937
43992,0,0.38430107
43993,0,0.006915457
43994,0,0.15796782
43995,0,0.28714076
43996,0,0.13969423
43997,0,0.0027227623
43998,0,0.085927606
43999,0,0.15249938
44000,1,0.85230374
44001,0,0.045457907
44002,0,0.16934305
44003,0,0.25730333
44004,1,0.761198
44005,1,0.78967017
44006,0,0.08101996
44007,0,0.079928346
44008,0,0.025579436
44009,0,0.095334
44010,0,0.42201093
44011,0,0.052435786
44012,1,0.69491434
44013,0,0.14643882
44014,1,0.7470308
44015,1,0.7762039
44016,0,0.18071768
44017,1,0.6922811
44018,1,0.7990616
44019,1,0.70535606
44020,1,0.8595622
44021,1,0.88568056
44022,0,0.05024804
44023,1,0.8037467
44024,0,0.21960634
44025,0,0.007475496
44026,1,0.6552619
44027,0,0.08580649
44028,0,2.8778248e-05
44029,0,0.145163
44030,0,0.28323683
44031,1,0.9155441
44032,0,0.028074088
44033,0,0.036958084
44034,1,0.8718402
44035,1,0.9557622
44036,0,0.26114562
44037,1,0.9312101
44038,0,0.04154737
44039,0,0.175383
44040,0,0.15761761
44041,0,0.120115556
44042,0,0.44295952
44043,1,0.5586768
44044,0,0.14405124
44045,0,0.03629315
44046,1,0.7240788
44047,0,0.22122227
44048,1,0.7699337
44049,1,0.8246423
44050,0,0.07946232
44051,0,0.031181838
44052,0,0.2560927
44053,1,0.74019414
44054,0,0.03621995
44055,0,0.2986772
44056,0,0.48440236
44057,1,0.7226011
44058,1,0.69489104
44059,0,0.12822774
44060,0,0.40649942
44061,0,0.08448361
44062,0,0.16556925
44063,1,0.93746775
44064,1,0.8232037
44065,0,0.08189144
44066,0,0.106304824
44067,0,0.42060483
44068,0,0.15424643
44069,1,0.96261936
44070,0,0.28970328
44071,0,0.30531666
44072,1,0.6710636
44073,0,0.22241539
44074,0,0.12947944
44075,1,0.5157197
44076,0,0.1781623
44077,1,0.5882543
44078,0,0.015126374
44079,1,0.929269
44080,0,0.042171665
44081,1,0.8752247
44082,0,0.18114948
44083,1,0.7835234
44084,1,0.90814567
44085,0,0.15506642
44086,0,0.47799608
44087,0,0.013152304
44088,1,0.8388885
44089,0,0.4733097
44090,1,0.85713255
44091,0,0.3882949
44092,0,0.016647827
44093,0,0.3941592
44094,1,0.97089773
44095,1,0.90858805
44096,0,0.37222436
44097,1,0.79440385
44098,1,0.78004396
44099,0,0.2127205
44100,0,0.35592672
44101,1,0.88854724
44102,1,0.87164116
44103,0,0.1557022
44104,0,0.16460168
44105,1,0.66611123
44106,1,0.53579146
44107,0,0.053424377
44108,1,0.63316584
44109,0,0.101096936
44110,0,0.278452
44111,0,0.39501584
44112,0,0.37129852
44113,0,0.06255288
44114,1,0.9226373
44115,0,0.32726422
44116,0,0.14062448
44117,1,0.79645973
44118,0,0.4767931
44119,1,0.6863836
44120,0,0.012121574
44121,0,0.25009343
44122,1,0.56431836
44123,1,0.763055
44124,0,0.12380783
44125,0,0.03712001
44126,1,0.7247911
44127,0,0.0033204404
44128,0,0.22174262
44129,1,0.52470005
44130,1,0.81401765
44131,0,0.1625244
44132,0,0.22570398
44133,0,0.20424926
44134,1,0.8973156
44135,0,0.090822235
44136,0,0.08698917
44137,0,0.04778677
44138,0,0.32175675
44139,1,0.91438216
44140,1,0.78612304
44141,0,0.05849769
44142,0,0.19950478
44143,0,0.026222674
44144,0,0.18547228
44145,0,0.14123212
44146,1,0.789057
44147,0,0.31328124
44148,0,0.23980768
44149,0,0.13593848
44150,0,0.10008981
44151,1,0.7754857
44152,1,0.7602762
44153,1,0.6859884
44154,0,0.25259447
44155,0,0.0042516086
44156,0,0.2914976
44157,0,0.48609313
44158,1,0.7968553
44159,0,0.0617912
44160,0,0.040576402
44161,0,0.17539796
44162,0,0.09860721
44163,0,0.16678385
44164,1,0.70109075
44165,0,0.08879691
44166,0,0.046681434
44167,0,0.45178643
44168,0,0.014723784
44169,0,0.30152744
44170,0,0.13212629
44171,0,0.13122241
44172,0,0.12524068
44173,0,0.4377526
44174,0,0.2827847
44175,1,0.5592003
44176,0,0.10562577
44177,0,0.079967365
44178,1,0.88534224
44179,0,0.041063868
44180,0,0.35030156
44181,1,0.65950227
44182,1,0.8925038
44183,0,0.2317913
44184,1,0.9640895
44185,0,0.3543514
44186,0,0.40397686
44187,1,0.7828095
44188,0,0.093760625
44189,0,0.10998338
44190,1,0.6392946
44191,0,0.110184245
44192,1,0.5796293
44193,0,3.0502247e-07
44194,1,0.8506765
44195,1,0.58733416
44196,0,0.27350146
44197,0,0.08273398
44198,0,0.42191032
44199,0,0.21863945
44200,0,0.4359926
44201,1,0.94147843
44202,0,0.0025453314
44203,0,0.13219437
44204,0,0.21882257
44205,0,0.23432717
44206,0,0.0008943617
44207,0,0.20399041
44208,1,0.8125135
44209,1,0.84147847
44210,0,0.00044394194
44211,1,0.6086155
44212,1,0.8398298
44213,0,0.0016620812
44214,0,0.12343407
44215,0,0.1559309
44216,0,0.2620642
44217,0,0.121955864
44218,0,0.11374816
44219,1,0.9174381
44220,0,0.3865032
44221,0,0.024789857
44222,0,0.18896599
44223,0,0.001710388
44224,1,0.8701114
44225,0,0.31026548
44226,0,0.4339418
44227,0,0.14897664
44228,0,0.40614858
44229,0,0.14314213
44230,0,0.099751756
44231,1,0.82037276
44232,1,0.84412396
44233,0,0.47426593
44234,0,0.33718523
44235,0,0.04160786
44236,1,0.9067941
44237,1,0.664834
44238,1,0.8839095
44239,0,0.1830813
44240,0,0.029933956
44241,0,0.06964768
44242,1,0.772848
44243,1,0.78641737
44244,0,0.010469699
44245,0,0.17096716
44246,0,0.27327886
44247,0,0.49972463
44248,1,0.84282726
44249,0,0.045342784
44250,1,0.8060199
44251,1,0.6247099
44252,1,0.7136984
44253,1,0.7596818
44254,0,0.25058696
44255,0,0.074191846
44256,1,0.5773911
44257,1,0.7613287
44258,1,0.622512
44259,0,0.42173702
44260,0,0.07448056
44261,1,0.9354325
44262,0,0.12554799
44263,1,0.8500467
44264,0,0.09130109
44265,0,0.073265895
44266,0,0.025365524
44267,1,0.77096957
44268,0,0.4136202
44269,0,0.30562046
44270,0,0.39848986
44271,1,0.7742374
44272,0,0.49844933
44273,0,0.14304782
44274,0,0.0027518836
44275,0,0.14098005
44276,1,0.69374317
44277,1,0.7966842
44278,0,0.23172852
44279,0,0.05130031
44280,1,0.57925135
44281,0,0.19104534
44282,0,0.098674394
44283,1,0.5701197
44284,0,0.20808299
44285,1,0.5498354
44286,1,0.665094
44287,0,0.25702903
44288,1,0.756181
44289,1,0.893198
44290,0,0.3194652
44291,1,0.932336
44292,0,6.6400506e-05
44293,1,0.77668417
44294,1,0.6549342
44295,0,0.16171862
44296,1,0.9344036
44297,0,0.13424212
44298,0,0.44112852
44299,1,0.8228296
44300,0,0.15548845
44301,1,0.8439857
44302,0,0.43076897
44303,0,0.3639403
44304,0,0.07318443
44305,0,0.09981998
44306,1,0.90223545
44307,0,0.18222706
44308,0,0.24607582
44309,0,0.105852254
44310,1,0.7930978
44311,0,0.007973935
44312,0,0.16205323
44313,1,0.6306317
44314,1,0.6924044
44315,0,0.3743403
44316,0,0.054652687
44317,0,0.04418882
44318,0,0.14627919
44319,1,0.7741431
44320,0,0.026481861
44321,0,0.18323313
44322,0,0.4336639
44323,0,0.03716011
44324,0,0.3616954
44325,0,0.30049342
44326,0,0.025337493
44327,0,0.09790711
44328,0,0.23538637
44329,0,0.10712401
44330,0,0.09771168
44331,1,0.7692778
44332,0,0.19578013
44333,0,0.19617257
44334,0,0.3067425
44335,1,0.5454653
44336,0,0.020586748
44337,0,0.07772673
44338,1,0.5836136
44339,0,0.2700328
44340,0,0.17257534
44341,1,0.7647596
44342,1,0.82911956
44343,1,0.70489436
44344,0,0.28646424
44345,0,0.037416518
44346,0,0.20288312
44347,0,0.3209256
44348,0,0.44715634
44349,0,0.22133051
44350,1,0.844897
44351,0,0.077902
44352,0,0.22846903
44353,0,0.037304044
44354,0,0.056261458
44355,1,0.54329103
44356,0,0.04904941
44357,0,0.31773156
44358,0,0.22936359
44359,0,0.42553622
44360,1,0.8865654
44361,1,0.7223411
44362,0,0.4074093
44363,0,7.231722e-08
44364,0,0.1648425
44365,0,0.23228537
44366,0,0.44178706
44367,0,0.13008817
44368,1,0.8141537
44369,0,0.21209575
44370,0,0.41971433
44371,0,0.0046205223
44372,0,0.057380766
44373,0,0.1951662
44374,0,0.031781513
44375,1,0.8063397
44376,1,0.8117918
44377,1,0.7837488
44378,0,0.468233
44379,1,0.7564417
44380,1,0.8201966
44381,0,0.32502136
44382,0,0.15838377
44383,1,0.5645295
44384,1,0.72008115
44385,0,0.06994434
44386,1,0.5132182
44387,0,0.06760544
44388,1,0.61659086
44389,0,0.26068756
44390,0,0.0043749446
44391,0,0.41172412
44392,0,0.39414433
44393,1,0.8290253
44394,1,0.9324764
44395,0,0.06473549
44396,0,0.23643352
44397,1,0.7883653
44398,0,0.058484994
44399,0,0.14614247
44400,0,0.4696323
44401,0,0.18227854
44402,1,0.74897987
44403,0,0.40953094
44404,0,0.15937313
44405,1,0.7957678
44406,1,0.88887715
44407,0,0.08155921
44408,1,0.7446437
44409,1,0.8370348
44410,0,0.1909716
44411,1,0.89545023
44412,0,0.02893541
44413,1,0.60258234
44414,1,0.8626186
44415,0,0.3134481
44416,0,0.11323951
44417,0,0.08080628
44418,1,0.9137929
44419,0,0.011812642
44420,0,0.05483569
44421,0,0.13777722
44422,0,0.074818105
44423,1,0.6399109
44424,0,0.015634244
44425,1,0.77224576
44426,1,0.7338793
44427,1,0.8812397
44428,0,0.26954
44429,0,0.037550706
44430,1,0.58482367
44431,0,0.0024626453
44432,0,0.0049040536
44433,1,0.62895805
44434,0,0.13581027
44435,0,0.054566048
44436,1,0.836277
44437,0,0.19130783
44438,0,0.07384624
44439,0,0.008401374
44440,0,0.013077861
44441,0,0.434726
44442,1,0.64621377
44443,1,0.693701
44444,0,0.40782773
44445,1,0.9350798
44446,0,0.42118055
44447,0,0.08894942
44448,0,0.12454506
44449,1,0.78509825
44450,0,0.012178979
44451,1,0.76118153
44452,1,0.54614276
44453,1,0.71064764
44454,1,0.8908563
44455,1,0.93511444
44456,0,0.24668184
44457,1,0.7787509
44458,0,4.577317e-10
44459,0,0.0590399
44460,0,0.0355701
44461,0,0.14304805
44462,0,0.10467942
44463,1,0.9055226
44464,1,0.7011775
44465,0,0.055659078
44466,1,0.7706023
44467,0,0.0014599388
44468,0,0.05891631
44469,0,0.46968907
44470,0,2.7856146e-05
44471,0,0.26308712
44472,1,0.8074552
44473,1,0.74244505
44474,0,0.14371374
44475,0,0.22271496
44476,0,0.10856854
44477,0,0.025121009
44478,1,0.79572
44479,0,0.23691742
44480,0,0.13514908
44481,0,0.007636112
44482,0,0.20746176
44483,1,0.6293813
